label,text
0,"bloody hell, cant believe you forgot my surname mr . ill give u a clue, its spanish and begins with m... "
0,"hmm well, night night "
0,aight what time you want me to come up?
0,omg how did u know what i ate?
0,"easy mate, * guess the quick drink was bit ambitious."
0,"okay. no no, just shining on. that was meant to be signing, but that sounds better."
0,i want to sent  &lt;#&gt; mesages today. thats y. sorry if i hurts
1,free top ringtone -sub to weekly ringtone-get 1st week free-send subpoly to 81618-?3 per week-stop sms-08718727870
0,nope... think i will go for it on monday... sorry i replied so late
1,"we know someone who you know that fancies you. call 09058097218 to find out who. pobox 6, ls15hb 150p"
0,i was slept that time.you there?
1,"thanks for your ringtone order, ref number r836. your mobile will be charged £4.50. should your tone not arrive please call customer services on 09065069154"
0,guess he wants alone time. we could just show up and watch when they do..
0,do u noe wat time e place dat sells 4d closes?
0,either way works for me. i am  &lt;#&gt;  years old. hope that doesnt bother you.
0,"neither [in sterm voice] - i'm studying. all fine with me! not sure the  thing will be resolved, tho. anyway. have a fab hols"
0,"go until jurong point, crazy.. available only in bugis n great world la e buffet... cine there got amore wat..."
0,she.s find. i sent you an offline message to know how anjola's now.
0,u calling me right? call my hand phone...
1,had your mobile 11 months or more? u r entitled to update to the latest colour mobiles with camera for free! call the mobile update co free on 08002986030
0,yes baby! i need to stretch open your pussy!
0,you always make things bigger than they are
0,you know what hook up means right?
0,die... i accidentally deleted e msg i suppose 2 put in e sim archive. haiz... i so sad...
0,"wishing you and your family merry ""x"" mas and happy new year in advance.."
0,"i wonder how you got online, my love ? had you gone to the net cafe ? did you get your phone recharged ? were you on a friends net ? i think of you, boytoy"
0,morning only i can ok.
0,i felt so...not any conveying reason.. ese he... what about me?
0,u sleeping now.. or you going to take? haha.. i got spys wat.. me online checking n replying mails lor..
0,its ok..come to my home it vl nice to meet and v can chat..
0,yes :)it completely in out of form:)clark also utter waste.
0,its a part of checking iq
0,i was about to do it when i texted. i finished a long time ago and showered and er'ything!
0,must come later.. i normally bathe him in da afternoon mah..
0,"sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish. as i entered my cabin my pa said, '' happy b'day boss !!''. i felt special. she askd me 4 lunch. after lunch she invited me to her apartment. we went there. she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife, my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. ... ..... ' naked...!"
0,sindu got job in birla soft ..
0,future is not what we planned for tomorrow.....! it is the result of what we do today...! do the best in present... enjoy the future.
0,i have to take exam with march 3
0,will be out of class in a few hours. sorry
1,urgent! this is the 2nd attempt to contact u!u have won £1000call 09071512432 b4 300603t&csbcm4235wc1n3xx.callcost150ppmmobilesvary. max£7. 50
1,asked 3mobile if 0870 chatlines inclu in free mins. india cust servs sed yes. l8er got mega bill. 3 dont giv a shit. bailiff due in days. i o £250 3 want £800
0,oooh i got plenty of those!
0,what class of  &lt;#&gt;  reunion?
1,"hi babe its chloe, how r u? i was smashed on saturday night, it was great! how was your weekend? u been missing me? sp visionsms.com text stop to stop 150p/text"
0,"den only weekdays got special price... haiz... cant eat liao... cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... "
0,hi petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
0,oops i was in the shower when u called. hey a parking garage collapsed at university hospital. see i'm not crazy. stuff like that does happen.
1,you are chosen to receive a £350 award! pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
1,ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p/msg. cc: 08708800282 hg/suite342/2lands row/w1j6hl
0,"thursday night? yeah, sure thing, we'll work it out then"
0,hey cutie. how goes it? here in wales its kinda ok. there is like hills and shit but i still avent killed myself. 
1,collect your valentine's weekend to paris inc flight & hotel + £200 prize guaranteed! text: paris to no: 69101. www.rtf.sphosting.com
0,ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
1,"for ur chance to win a £250 cash every wk txt: action to 80608. t's&c's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
0,we're done...
0,10 min later k...
1,3. you have received your mobile content. enjoy
0,the basket's gettin full so i might be by tonight
0,"hey... thk we juz go accordin to wat we discussed yest lor, except no kb on sun... cos there's nt much lesson to go if we attend kb on sat..."
0,u can call now...
0,"yeah, in fact he just asked if we needed anything like an hour ago. when and how much?"
0,if you were/are free i can give. otherwise nalla adi entey nattil kittum
0,dunno leh cant remember mayb lor. so wat time r we meeting tmr?
0,are your freezing ? are you home yet ? will you remember to kiss your mom in the morning? do you love me ? do you think of me ? are you missing me yet ?
0,its sarcasm.. .nt scarcasim
1,"freemsg hey there darling it's been 3 week's now and no word back! i'd like some fun you up for it still? tb ok! xxx std chgs to send, £1.50 to rcv"
1,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow
0,i am in hospital da. . i will return home in evening
0,"awesome, that gonna be soon or later tonight?"
0,"hello baby, did you get back to your mom's ? are you setting up the computer now ? filling your belly ? how goes it loverboy ? i miss you already ... *sighs*"
0,or remind me in a few hrs.
0,i'm leaving my house now...
0,okey dokey swashbuckling stuff what oh.
0,thanx a lot 4 ur help!
0,some of them told accenture is not confirm. is it true.
0,"aight, i'll hit you up when i get some cash"
0,its just the effect of irritation. just ignore it
0,now? i'm going out 4 dinner soon..
0,yar lor... how u noe? u used dat route too?
1,we tried to contact you re your reply to our offer of a video handset? 750 anytime networks mins? unlimited text? camcorder? reply or call 08000930705 now
0,sorry im stil fucked after last nite went tobed at 430 got up 4 work at 630
0,oi when you gonna ring
0,just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
0,"sorry, i'll call later  &lt;#&gt; mins"
0,ummmmmaah many many happy returns of d day my dear sweet heart.. happy birthday dear
0,hi darlin im on helens fone im gonna b up the princes 2 nite please come up tb love kate
0,"hi hun! im not comin 2nite-tell every1 im sorry 4 me, hope u ava goodtime!oli rang melnite ifink it mite b sorted,but il explain everythin on mon.l8rs.x"
0,how are you. its been ages. how's abj
0,i dled 3d its very imp
1,freemsg: fancy a flirt? reply date now & join the uks fastest growing mobile dating service. msgs rcvd just 25p to optout txt stop to 83021. reply date now!
0,we not watching movie already. xy wants 2 shop so i'm shopping w her now.
0,"probably not, i'm almost out of gas and i get some cash tomorrow"
0,thank you. do you generally date the brothas?
0,lol where do u come up with these ideas?
0,i think asking for a gym is the excuse for lazy people. i jog.
0,"sorry im getting up now, feel really bad- totally rejected that kinda me thing."
0,is avatar supposed to have subtoitles
0,btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude
1,85233 free>ringtone!reply real
0,good morning. at the repair shop--the only reason i'm up at this hour.
0,and miss vday the parachute and double coins??? u must not know me very well...
1,"hot live fantasies call now 08707509020 just 20p per min ntt ltd, po box 1327 croydon cr9 5wb 0870 is a national rate call"
0,"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!we will have 2hook up sn if uwant m8? lovejen x."
0,so your telling me i coulda been your real valentine and i wasn't? u never pick me for nothing!!
0,"sorry, i'll call later"
0,that's significant but dont worry.
0,cause i'm not freaky lol
0,din i tell u jus now 420
1,yes! the only place in town to meet exciting adult singles is now in the uk. txt chat to 86688 now! 150p/msg.
0,i've reached already.
0,oh... lk tt den we take e one tt ends at cine lor... dun wan yogasana oso can... 
0,it's é only $140 ard...é rest all ard $180 at least...which is é price 4 é 2 bedrm ($900)
0,would really appreciate if you call me. just need someone to talk to.
0,"yo, any way we could pick something up tonight?"
0,"ah, well that confuses things, doesn‘t it?"
0,in which place do you want da.
0,"she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife,"
0,26th of july
0,you have registered sinco as payee. log in at icicibank.com and enter urn  &lt;#&gt;  to confirm. beware of frauds. do not share or disclose urn to anyone.
